nappi_code,name,schedule,dosage_form,pack_size,sep,dispensing_fee,is_generic,regno
705940001,Ibu,S2,tablet,1000.0,R 259.99,R 96.73,Generic,27/2.7/0240
721174028,Doval,S5,tablet,1000.0,R 199.94,R 80.21,Generic,K/2.6/116
721751009,Durobac,S4,tablet,1000.0,R 333.12,R 116.85,Generic,J/20.2/279
800325044,Hopyn (briscopyn),S5,tablet,1000.0,R 610.69,R 174.30,Generic,28/2.8/0422
895029006,Oxy 250,S4,capsule,20.0,R 25.46,R 20.69,Generic,X/20.1.1/77
895029022,Oxy,S4,capsule,1000.0,R 364.66,R 125.53,Generic,X/20.1.1/77
895030009,Paincodein,S1,tablet,1000.0,R 571.17,R 168.49,Generic,Y/2.8/306
895032007,Amcough,S2,syrup,100.0,R 30.95,R 22.59,Generic,27\10.1\0013
704443001,Allmox,S4,capsule,1000.0,R 573.77,R 168.87,Generic,Y/20.1.2/161
704443002,Allmox,S4,capsule,500.0,R 314.06,R 111.61,Generic,Y/20.1.2/161
704444001,Allmox,S4,capsule,500.0,R 489.00,R 156.40,Generic,Y/20.1.2/162
705967001,Diuresix,S3,tablet,250.0,R 116.82,R 52.30,Generic,K/18.1/114
711138001,Innospore ,S1,Crm,20.0,R 30.51,R 22.44,Generic,27/20.2.2/0068
711138002,Innospore,S1,Vcr,50.0,R 48.95,R 28.82,Generic,27/20.2.2/0068
714179001,Allmox s,S4,suspension,100.0,R 36.00,R 24.34,Generic,36/20.1.2/0117
714180001,Allmox sf,S4,suspension,100.0,R 41.23,R 26.15,Generic,36/20.1.2/0118
721174027,Doval,S5,tablet,100.0,R 36.47,R 24.50,Generic,K/2.6/116
760110018,Respinol syrup,S1,syrup,100.0,R 46.50,R 27.97,Generic,C909
760129002,Respinol co-linctus,S2,syrup,100.0,R 48.60,R 28.70,Generic,B/10.1/214
767913019,Supragesic,S1,syrup,100.0,R 46.14,R 27.85,Generic,H/2.9/129
895024012,Trio-diclofenac 3ml,S3,injection,50.0,R 125.58,R 55.33,Generic,Y/3.1/122
895032015,Amcough,S2,syrup,100.0,R 25.19,R 20.60,Generic,27\10.1\0013
705350001,Andolex-c oral gel 10g,S1,Geo,1.0,R 120.12,R 53.44,Generic,33/16.4/0285
706439001,Metrogel v,S2,vaginal gel,1.0,R 349.84,R 121.45,Generic,33/20.2.6/0243
709817001,Duro-tuss linctus 2.41mg/4mg,S2,syrup,200.0,R 132.62,R 57.77,Generic,A.39/10.1/0390
710035001,Andolex-c orange 3mg/1.33mg,S1,Loz,16.0,R 102.83,R 47.46,Generic,36/16.4/0195
710036001,Andolex-c honey/lemon 3mg/1.33mg,S1,Loz,16.0,R 102.83,R 47.46,Generic,35/16.4/0320
710149001,Andolex-c 22.5mg/18mg 30ml,S1,inhaler,30.0,R 155.47,R 65.67,Generic,31/16.4/0143
717802001,Tambocor cr,S4,Src,30.0,R 502.31,R 158.36,Generic,37/6.2/0199
717803001,Tambocor cr,S4,Src,30.0,R 905.58,R 217.69,Generic,37/6.2/0201
720542006,Disipal,S2,tablet,100.0,R 170.90,R 71.01,Generic,C764
720955001,Rupanase,S2,tablet,20.0,R 293.72,R 106.01,Generic,46/5.7.1/0119
720955002,Rupanase,S2,tablet,10.0,R 161.68,R 67.82,Generic,46/5.7.1/0119
720955003,Rupanase,S2,tablet,30.0,R 423.20,R 141.63,Generic,46/5.7.1/0119
721786006,Duromine,S5,capsule,30.0,R 417.05,R 139.94,Generic,B657
721794009,Duromine,S5,capsule,30.0,R 518.37,R 160.72,Generic,B658
723603001,Pholtex plus,S2,syrup,100.0,R 112.00,R 50.63,Generic,46/16.5/0711
723603002,Pholtex plus,S2,syrup,200.0,R 204.10,R 81.36,Generic,46/16.5/0711
723607001,Oranix 22.5mg/18mg 30ml,S1,inhaler,30.0,R 136.03,R 58.95,Generic,34/16.4/0391
743283007,Migril,S2,tablet,10.0,R 145.12,R 62.09,Generic,H516
747521018,Norflex,S2,tablet,50.0,R 144.36,R 61.83,Generic,H1612
747521019,Norflex,S2,tablet,20.0,R 68.64,R 35.63,Generic,H1612
747548005,Norflex co,S2,tablet,24.0,R 84.38,R 41.08,Generic,B1098
747548013,Norflex co,S2,tablet,120.0,R 333.31,R 116.90,Generic,B1098
747548021,Norflex co,S2,tablet,48.0,R 150.61,R 63.99,Generic,B1098
748501118,Nuelin sa,S2,Srt,56.0,R 330.71,R 116.19,Generic,P/10.2/54
748528008,Nuelin liquid,S2,syrup,500.0,R 207.56,R 82.31,Generic,S/10.2/126
748528016,Nuelin liquid,S2,syrup,200.0,R 94.77,R 44.67,Generic,S/10.2/126
755206002,Pholtex,S2,syrup,100.0,R 108.84,R 49.54,Generic,G841
810576007,Andolex oral rinse,S1,Mow,200.0,R 175.90,R 72.74,Generic,Z.16.40
813869005,Tambocor 15ml,S4,injection,5.0,R 1111.37,R 247.96,Generic,S/6.2/16
813915007,Tambocor,S4,tablet,60.0,R 905.58,R 217.69,Generic,S/6.2/17
816167001,Andolex spray 30ml,S1,inhaler,30.0,R 148.93,R 63.41,Generic,Z.16.40
818356006,Pholtex junior,S2,syrup,100.0,R 108.98,R 49.59,Generic,29/10.1/0013
818356007,Pholtex junior,S2,syrup,200.0,R 199.78,R 81.00,Generic,29/10.1/0013
821411004,Airomir Inhaler,S2,inhaler,200.0,R 155.81,R 65.79,Generic,30/10.2.1/0032
827614004,Andolex Lozenges,S1,Loz,16.0,R 98.95,R 46.12,Generic,31/16.4/0239
827622007,Andolex-c (raspberry),S1,Loz,16.0,R 102.82,R 47.46,Generic,31/16.4/0042
827630018,Andolex-c oral rinse 22.5mg/18mg,S1,Mow,200.0,R 183.53,R 75.38,Generic,31/16.4/0143
851884008,Aldara cream 250mg,S4,sachet,12.0,R 1384.50,R 288.15,Generic,32/34/0541
853569002,Pholtex forte,S2,syrup,100.0,R 107.52,R 49.08,Generic,32/10.1/0116
853569003,Pholtex forte,S2,syrup,200.0,R 196.89,R 80.00,Generic,32/10.1/0116
864463006,Qvar autohaler 200dose,S3,Ath,200.0,R 427.31,R 142.76,Generic,32/21.5.1/0531
864501005,Qvar press and breath 200dose,S3,inhaler,200.0,R 426.65,R 142.58,Generic,32/21.5.1/0531
864757018,Airomir Autohaler,S2,inhaler,200.0,R 246.13,R 92.92,Generic,30/10.2.1/0032
722706001,Aldara pump 2g,S4,cream,1.0,R 956.02,R 225.11,Generic,32/34/0541
723153001,Norflex,S1,gel,30.0,R 95.05,R 44.77,Generic,32/3.1/0547
723153002,Norflex,S1,gel,75.0,R 208.17,R 82.48,Generic,32/3.1/0547
723600001,Oranix 22.5mg/18mg,S1,Mow,200.0,R 158.55,R 66.74,Generic,34/16.4/0391
721258001,Myoprin,S2,tablet,30.0,R 61.65,R 33.21,Generic,B/2.7/1117
722063001,Oxyrest,S3,tablet,100.0,R 283.86,R 103.30,Generic,37/5.4/0106
704153001,I-123 sodium iodide 3mci,S4,capsule,1.0,R 2556.82,R 354.73,Generic,W/35/124
704154001,I-123 soidum iodide 5mci,S4,capsule,1.0,R 3320.57,R 396.26,Generic,W/35/124
704155001,I-123 sodium iodide 9mci,S4,capsule,1.0,R 4836.15,R 478.67,Generic,W/35/124
704156001,I-123 sodium iodide 10mci,S4,capsule,1.0,R 5215.39,R 499.29,Generic,W/35/124
704159001,I-123 mibg 3mci,S4,injection,1.0,R 2753.13,R 365.41,Generic,Z/35/75
704160001,I-123 mibg 10mci,S4,injection,1.0,R 5829.52,R 532.68,Generic,Z/35/75
712259001,123 I-mibg 5mci,S4,injection,1.0,R 3637.08,R 413.47,Generic,Z/35/75
712869001,67 Ga-citrate,S4,injection,1.0,R 2492.39,R 351.23,Generic,S565
712870001,67 Ga-citrate,S4,injection,1.0,R 3202.06,R 389.82,Generic,S565
712871001,67 Ga-citrate,S4,injection,1.0,R 4978.37,R 486.40,Generic,S565
712875001,123 I sodium iodide,S4,injection,1.0,R 2556.82,R 354.73,Generic,S566
712877001,123 I sodium iodide,S4,injection,1.0,R 3320.57,R 396.26,Generic,S566
712878001,123 I sodium iodide,S4,injection,1.0,R 4836.15,R 478.67,Generic,S566
712879001,123 I sodium iodide,S4,injection,1.0,R 5215.39,R 499.29,Generic,S566
712880001,123 I sodium iodide,S4,solution,1.0,R 2556.82,R 354.73,Generic,S567
712881001,123 I sodium iodide,S4,solution,1.0,R 3320.57,R 396.26,Generic,S567
712882001,123 I sodium iodide,S4,solution,1.0,R 4836.15,R 478.67,Generic,S567
712883001,123 I sodium iodide,S4,solution,1.0,R 5215.39,R 499.29,Generic,S567
700243002,Tramacet,S5,tablet,60.0,R 323.01,R 114.07,Generic,35/2.9/0010
700463003,Sinumax allergy sinus ped liquid,S2,syrup,100.0,R 104.42,R 48.01,Generic,28/5.8/0691
700649018,Acnidazil ,S1,cream,25.0,R 271.46,R 99.89,Generic,P/13.12/37
702542003,Cilest ,S3,tablet,28.0,R 150.05,R 63.80,Generic,X/18.8/46
703846002,Dukoral,S4,suspension,3.0,R 853.30,R 210.00,Generic,36/30.1/0129
704091001,Evra,S3,patch,3.0,R 254.63,R 95.26,Generic,36/18.7/0491
704161001,Concerta,S6,Srt,30.0,R 961.60,R 225.93,Generic,37/1.2/0322
704162001,Concerta,S6,Srt,30.0,R 1047.81,R 238.61,Generic,37/1.2/0323
704163001,Concerta,S6,Srt,30.0,R 1191.57,R 259.76,Generic,37/1.2/0324
705474001,Risperdal consta,S5,injection,1.0,R 1887.71,R 318.35,Generic,37/2.6.5/0142
705475001,Risperdal consta,S5,injection,1.0,R 2551.55,R 354.45,Generic,37/2.6.5/0143
705476001,Risperdal consta,S5,injection,1.0,R 3215.39,R 390.54,Generic,37/2.6.5/0144
705487001,Eprex prefilled,S4,injection,1.0,R 4561.48,R 463.73,Generic,35/30.4/0036
705978001,Nobligan,S5,injection,2.0,R 193.82,R 78.94,Generic,31/2.9/0048
706787001,Velcade vial powder for reconstitution,S4,injection,3.0,R 6901.72,R 590.98,Generic,A40/26/0005
707507001,Revellex 100 Mg,S4,injection,10.0,R 6117.41,R 548.34,Generic,33/30.1/0531
707993001,Risperdal Quicklet ,S5,tablet,28.0,R 380.29,R 129.83,Generic,37/2.6.5/0319
707994001,Risperdal Quicklet ,S5,tablet,28.0,R 606.13,R 173.63,Generic,37/2.6.5/0320
707995001,Risperdal Quicklet ,S5,tablet,28.0,R 953.02,R 224.67,Generic,37/2.6.5/0321
707997001,Risperdal Quicklet ,S5,tablet,28.0,R 1347.68,R 282.73,Generic,37/2.6.5/0204
707998001,Risperdal Quicklet ,S5,tablet,28.0,R 1267.46,R 270.93,Generic,27/2.6.5/0237
708721001,Trisporal,S4,capsule,4.0,R 260.48,R 96.87,Generic,A39/20.2.2/0617
708721002,Trisporal,S4,capsule,14.0,R 770.32,R 197.79,Generic,A39/20.2.2/0617
708721003,Trisporal,S4,capsule,28.0,R 1438.93,R 293.95,Generic,A39/20.2.2/0617
710616001,Lyrinel,S3,Srt,30.0,R 527.36,R 162.04,Generic,A39/5.4/0212
710617001,Lyrinel,S3,Srt,30.0,R 527.36,R 162.04,Generic,A39/5.4/0224
711062001,Micmat,S2,tablet,7.0,R 240.98,R 91.50,Generic,37/20.2.2/0630
711169001,Durogesic 2.1mg/patch,S6,patch,5.0,R 445.87,R 147.87,Generic,A40/2.9/0203
711419001,Risperlet,S5,tablet,30.0,R 426.28,R 142.48,Generic,A40/2.6.5/0727
711420001,Risperlet,S5,tablet,30.0,R 673.91,R 183.60,Generic,A40/2.6.5/0728
711421001,Risperlet,S5,tablet,30.0,R 1067.12,R 241.45,Generic,A40/2.6.5/0729
712391001,Eprex prefilled syringe 0.6ml,S4,injection,0.0,R 3101.02,R 384.32,Generic,35/8.3/0415
714432001,Reminyl cr,S4,Src,28.0,R 1355.43,R 283.87,Generic,38/5.3/0311
714433001,Reminyl cr,S4,Src,28.0,R 1355.43,R 283.87,Generic,38/5.3/0312
714434001,Reminyl cr,S4,Src,28.0,R 1814.67,R 314.38,Generic,38/5.3/0313
714559001,Concerta,S6,Srt,30.0,R 970.84,R 227.29,Generic,42/1.2/0282
715666001,Invega,S5,Srt,28.0,R 2239.51,R 337.48,Generic,42/2.6.5/0284
715667001,Invega,S5,Srt,28.0,R 2239.51,R 337.48,Generic,42/2.6.5/0285
715668001,Invega,S5,Srt,28.0,R 2610.09,R 357.63,Generic,42/2.6.5/0286
715819001,Stelara prefilled syringe 0.5ml,S4,injection,0.0,R 30631.24,R 1881.24,Generic,43/30.1/0727
715978001,Topalex,S3,tablet,60.0,R 318.10,R 112.72,Generic,41/2.5/0622
715979001,Topalex,S3,tablet,60.0,R 541.74,R 164.16,Generic,41/2.5/0623
715981001,Topalex,S3,tablet,60.0,R 886.01,R 214.81,Generic,41/2.5/0624
716424001,Jurnista 4 Mg,S6,tablet,14.0,R 311.55,R 110.92,Generic,41/2.9/1136
716424002,Jurnista,S6,tablet,28.0,R 743.09,R 193.78,Generic,41/2.9/1136
716425001,Jurnista 8 Mg,S6,tablet,14.0,R 408.41,R 137.56,Generic,41/2.9/1130
716425002,Jurnista,S6,tablet,28.0,R 1019.11,R 234.39,Generic,41/2.9/1130
717266001,Daktacort,S4,cream,20.0,R 445.80,R 147.85,Generic,M/13.4.1/173
717274004,Daktarin,S1,cream,30.0,R 470.66,R 153.70,Generic,G/13.9.2/106
717378001,Jurnista,S6,tablet,28.0,R 1794.47,R 313.28,Generic,41/2.9/1131
718100001,Sibelium T,S2,tablet,60.0,R 1052.78,R 239.34,Generic,43/5.7.1/0451
718469001,Xeplion prefilled syringe 0.5ml,S5,injection,0.0,R 2995.00,R 378.56,Generic,44/2.6.5/0866
718470001,Xeplion prefilled syringe 0.75ml,S5,injection,0.0,R 4378.45,R 453.78,Generic,44/2.6.5/0867
718471001,Xeplion prefilled syringe 1ml,S5,injection,1.0,R 5761.90,R 529.01,Generic,44/2.6.5/0868
718472001,Xeplion prefilled syringe 1.5ml,S5,injection,1.0,R 8528.78,R 679.45,Generic,44/2.6.5/0870
718481001,Yondelis powder for solution vial,S4,infusion,1.0,R 29773.71,R 1834.61,Generic,43/26/0557
719211001,Simponi solution pre-filled pen,S4,injection,0.0,R 10863.94,R 806.42,Generic,43/30.1/0808
719300001,Ultracet,S5,tablet,60.0,R 279.82,R 102.19,Generic,44/2.9/0931
720690001,Zytiga,S4,tablet,120.0,R 31689.12,R 1938.76,Generic,46/21.12/0379
721691001,Imbruvica,S4,capsule,90.0,R 110138.15,R 6204.31,Generic,50/26/0939
721691002,Imbruvica,S4,capsule,120.0,R 146774.82,R 8196.37,Generic,50/26/0939
722974001,Dacogen powder for solution vial,S4,infusion,10.0,R 17955.77,R 1192.03,Generic,46/26/0608
723386001,Velcade vial powder for reconstitution,S4,injection,1.0,R 2482.81,R 350.71,Generic,43/26/0427
723615001,Stelara prefilled syringe 1ml,S4,injection,1.0,R 30631.24,R 1881.24,Generic,43/30.1/0728
723695001,Neucon,S6,Srt,30.0,R 780.52,R 199.29,Generic,46/1.2/0380
723696001,Neucon,S6,Srt,30.0,R 787.94,R 200.38,Generic,46/1.2/0381
723697001,Neucon,S6,Srt,30.0,R 848.62,R 209.31,Generic,46/1.2/0382
723698001,Neucon,S6,Srt,30.0,R 962.17,R 226.01,Generic,46/1.2/0383
723868001,Palexia,S6,tablet,30.0,R 591.20,R 171.44,Generic,47/2.9/0994
723874001,Palexia,S6,tablet,30.0,R 688.02,R 185.68,Generic,47/2.9/0996
723876001,Palexia sr,S6,Srt,30.0,R 743.91,R 193.90,Generic,48/2.9/0131
723877001,Palexia sr,S6,Srt,30.0,R 967.81,R 226.84,Generic,48/2.9/0132
723879001,Palexia sr,S6,Srt,30.0,R 1447.00,R 294.39,Generic,48/2.9/0134
723931001,Stelara solution for dilution vial 26ml,S4,infusion,1.0,R 30631.24,R 1881.24,Generic,51/30.1/0851
729752003,Gyno pevaryl,S1,vaginal cream,3.0,R 373.68,R 128.01,Generic,J/18.6/176
729841007,Gyno pevaryl depot,S1,vaginal cream,2.0,R 610.66,R 174.30,Generic,R/18.6/179
744611016,Motilium,S4,tablet,100.0,R 1276.10,R 272.20,Generic,K/5.7.2/261
744611105,Motilium,S4,tablet,10.0,R 171.64,R 71.27,Generic,K/5.7.2/261
747327009,Nizcreme,S1,cream,20.0,R 386.77,R 131.61,Generic,S/20.2.2/161
747335001,Nizoral 200 Mg,S4,tablet,10.0,R 541.60,R 164.14,Generic,P/20.2.2/36
747335028,Nizoral 200 Mg,S4,tablet,30.0,R 1284.96,R 273.50,Generic,P/20.2.2/36
754498018,Pevaryl cream,S1,cream,15.0,R 312.17,R 111.09,Generic,H/13.9.2/162
754498026,Pevaryl cream,S1,cream,30.0,R 570.63,R 168.41,Generic,H/13.9.2/162
754579018,Pevisone,S4,cream,15.0,R 387.22,R 131.73,Generic,Q/13.4.1/0220
763780006,Sibelium  ,S2,capsule,60.0,R 721.33,R 190.58,Generic,M/5.7.1/529
764272004,Sinumax,S2,tablet,20.0,R 119.39,R 53.19,Generic,U/5.8/88
767123018,Stugeron,S2,tablet,10.0,R 101.68,R 47.06,Generic,C/5.7/590
767123026,Stugeron,S2,tablet,50.0,R 411.67,R 138.46,Generic,C/5.7/590
771015003,Tinset 30 Mg,S2,tablet,30.0,R 392.63,R 133.22,Generic,Q/5.7.1/35
785660003,Acneclear ,S1,cream,15.0,R 102.34,R 47.29,Generic,X/13.12/292
786322004,Sporanox,S4,capsule,4.0,R 378.08,R 129.22,Generic,W/20.2.2/43
786322020,Sporanox,S4,capsule,28.0,R 2070.40,R 328.29,Generic,W/20.2.2/43
786322039,Sporanox,S4,capsule,14.0,R 1120.37,R 249.29,Generic,W/20.2.2/43
786349018,Prepulsid 10Mg,S4,tablet,100.0,R 790.82,R 200.80,Generic,V/11/144
786357002,Prepulsid 1Mg/Ml,S4,suspension,100.0,R 247.65,R 93.34,Generic,V/11/145
794244009,Tinset Ped,S2,suspension,100.0,R 370.68,R 127.18,Generic,U/5.7.1/3345
797146008,Tramal,S5,capsule,20.0,R 213.72,R 84.00,Generic,S/2.9/289
797146016,Tramal,S5,capsule,100.0,R 859.69,R 210.94,Generic,S/2.9/289
797154019,Tramal ,S5,suppository,5.0,R 151.90,R 64.44,Generic,S/2.9/291
797162003,Tramal amp 2ml,S5,injection,2.0,R 293.06,R 105.83,Generic,S/2.9/290
799807028,Motilium,S4,suspension,100.0,R 133.85,R 58.19,Generic,V/5.7.2/19
800678028,Pevaryl spr sln 30g,S1,Spr,30.0,R 659.27,R 181.45,Generic,H/13.9.2/165
801860024,Risperdal,S5,tablet,30.0,R 1463.67,R 295.30,Generic,27/2.6.5/0236
801879035,Risperdal,S5,tablet,30.0,R 2034.62,R 326.34,Generic,27/2.6.5/0237
807761001,Imodium,S2,capsule,6.0,R 82.07,R 40.28,Generic,U/11.9/213
809896028,Livostin e.d.,S2,drops,4.0,R 294.04,R 106.10,Generic,X/5.7.1/268
810290006,Evorel 50 Tts,S4,Pad,8.0,R 324.07,R 114.36,Generic,Z/21.8.1/339
813974003,Sinumax co,S2,tablet,20.0,R 123.26,R 54.53,Generic,29/5.8/0004
814008003,Durogesic 4.2mg/patch,S6,patch,5.0,R 890.29,R 215.44,Generic,28/2.9/0288
814016006,Durogesic 8.4mg/patch,S6,patch,5.0,R 1409.47,R 292.35,Generic,28/2.9/0289
814024009,Durogesic  16.8mg/patch,S6,patch,5.0,R 2311.25,R 341.38,Generic,28/2.9/0291
817252010,Ortho-Est 0.625Mg,S4,tablet,100.0,R 438.61,R 145.87,Generic,29/21.8.1/0247
819409006,Leustatin 10Ml  ,S4,injection,10.0,R 63271.19,R 3655.99,Generic,29/26/0404
819425001,Durogesic 12.6mg/patch 75mcg per hour,S6,patch,5.0,R 1855.39,R 316.59,Generic,28/2.9/0290
820741019,Eprex prefill,S4,injection,0.0,R 2183.81,R 334.45,Generic,29/8.3/0770
822515008,Topamax,S3,tablet,60.0,R 671.75,R 183.29,Generic,30/2.5/0236
822523019,Topamax,S3,tablet,60.0,R 1000.00,R 231.58,Generic,30/2.5/0237
822531003,Topamax,S3,tablet,60.0,R 1597.98,R 302.60,Generic,30/2.5/0238
823007006,Evorel 25 Tts,S4,Pad,8.0,R 302.50,R 108.43,Generic,30/21.8.1/0207
823015009,Evorel 75 Tts,S4,Pad,8.0,R 336.71,R 117.84,Generic,30/21.8.1/0208
823023001,Evorel 100 Tts  ,S4,Pad,8.0,R 350.18,R 121.54,Generic,30/21.8.1/0209
823163016,Risperdal,S5,solution,30.0,R 957.88,R 225.38,Generic,30/2.6.5/0215
825026008,Sibelium,S2,tablet,28.0,R 993.05,R 230.56,Generic,M/5.7.1/530
825999006,Micro-Novum  ,S3,tablet,28.0,R 198.85,R 79.91,Generic,B/18.8/135
826073018,Trinovum Tablets,S3,tablet,28.0,R 168.12,R 70.05,Generic,S/18.8/124
826146007,Sinumax ped,S2,syrup,100.0,R 88.18,R 42.39,Generic,30/5.8/0419
827681003,Sporanox,S4,syrup,150.0,R 1580.93,R 301.67,Generic,30/20.2.2/0429
828432007,Risperdal,S5,tablet,30.0,R 912.45,R 218.70,Generic,27/2.6.5/0235
828440018,Risperdal,S5,tablet,30.0,R 2634.66,R 358.97,Generic,27/2.6.5/0238
832367001,Gyno pevaryl,S1,Vcr,78.0,R 656.93,R 181.11,Generic,H/18.6/166
832502006,Gyno-daktarin,S1,Vcr,40.0,R 564.44,R 167.50,Generic,G/18.6/61
832502014,Gyno-daktarin,S1,Vcr,78.0,R 789.69,R 200.64,Generic,G/18.6/61
833584006,Pevaryl powder,S1,powder,30.0,R 475.20,R 154.37,Generic,H/13.9.2/163
834262002,Sinumax allergy sinus caplet,S2,tablet,20.0,R 124.30,R 54.89,Generic,31/5.8/0555
835307018,Daktarin oral,S2,Geo,30.0,R 357.52,R 123.56,Generic,L/20.2.2/183
836753003,Topamax,S3,tablet,60.0,R 2312.38,R 341.44,Generic,30/2.5/0239
837318009,Eprex prefill,S4,injection,0.0,R 1183.21,R 258.53,Generic,29/8.3/0769
837865018,Evorel Sequi ,S4,Pad,8.0,R 493.69,R 157.09,Generic,31/21.8.2/0538
837873002,Evorel Conti ,S4,Pad,8.0,R 503.96,R 158.60,Generic,31/21.8.2/0537
839876009,Eprex prefill,S4,injection,1.0,R 7084.09,R 600.90,Generic,W/8.3/221
839965001,Sinumax allergy n.s. 15ml,S2,spray,15.0,R 185.96,R 76.22,Generic,X/5.7.1/230
847380009,Tricilest ,S3,tablet,28.0,R 258.77,R 96.40,Generic,X/18.8/47
863106005,Pariet,S4,tablet,28.0,R 338.79,R 118.41,Generic,33/11.4.3/0206
863114016,Pariet,S4,tablet,28.0,R 615.72,R 175.04,Generic,32/11.4.3/0614
867128003,Sinumax Cold And Flu ,S2,capsule,20.0,R 90.05,R 43.04,Generic,31/5.8/0094
867411007,Caelyx vial 10ml,S4,injection,10.0,R 8888.07,R 698.99,Generic,32/26/0533
878014004,Topamax sc sprinkle,S3,Spc,60.0,R 494.22,R 157.17,Generic,32/2.5/0662
878022007,Topamax sc sprinkle,S3,Spc,60.0,R 494.22,R 157.17,Generic,32/2.5/0663
890728003,Topamax sc sprinkle,S3,Spc,60.0,R 766.24,R 197.19,Generic,32/2.5/0664
891523008,Risperdal,S5,tablet,30.0,R 570.03,R 168.32,Generic,33/2.6.5/0111
891875005,Reminyl 4Mg,S4,tablet,56.0,R 822.80,R 205.51,Generic,34/5.3/0202
891878009,Reminyl 8Mg,S4,tablet,56.0,R 963.86,R 226.26,Generic,34/5.3/0203
891883001,Reminyl 12Mg,S4,tablet,56.0,R 1307.51,R 276.82,Generic,34/5.3/0204
891980007,Tramal sr,S5,Srt,60.0,R 1024.43,R 235.17,Generic,31/2.9/0646
891983007,Tramal sr,S5,Srt,60.0,R 1027.79,R 235.67,Generic,31/2.9/0647
899468001,Caelyx vial 25ml,S4,injection,25.0,R 21877.96,R 1405.29,Generic,32/26/0533
3000725001,Versatis 5%,S4,Pls,30.0,R 1687.46,R 307.46,Generic,43/3.2.3/0382
3001214001,Sirturo,S4,capsule,188.0,R 6982.09,R 595.35,Generic,47/20.2.3/1182
700346001,Regaine f/men top solution,S2,lotion,60.0,R 387.24,R 131.74,Generic,U/13.4.2/140
700346002,Regaine ,S2,lotion,180.0,R 997.65,R 231.23,Generic,U/13.4.2/140
700348001,Regaine f/women top solution,S2,lotion,60.0,R 387.24,R 131.74,Generic,U/13.4.2/140
700348002,Regaine ,S2,lotion,180.0,R 997.65,R 231.23,Generic,U/13.4.2/140
701843006,Nicorette mint,S1,chewing Gum,105.0,R 291.74,R 105.47,Generic,30/34/0272
702940001,Sinutab nasal spray 10ml,S1,spray,1.0,R 96.29,R 45.20,Generic,P/16.1/184
702941001,Sinutab 3-way,S2,tablet,20.0,R 106.81,R 48.84,Generic,36/5.8/0207
702941002,Sinutab 3-way,S2,tablet,10.0,R 62.47,R 33.50,Generic,36/5.8/0207
703518001,Imodium melt,S2,Mlt,6.0,R 80.14,R 39.61,Generic,29/11.9/0213
704026001,Crb08225(1)Cypher Select Plus 8 X 2.25Mm,S4,Des,1.0,R 16587.56,R 1117.63,Originator,37/34/0251
704075008,Anugesic  ,S1,suppository,10.0,R 104.63,R 48.08,Generic,E512
704083019,Anusol pain relief (was anugesic),S1,ointment,25.0,R 97.30,R 45.55,Generic,T/11.8/65
704360001,Benylin four flu tablets,S2,tablet,24.0,R 116.52,R 52.20,Generic,33/5.8/0509
704435001,Polysporin,S1,ointment,15.0,R 144.69,R 61.94,Generic,G2375 (ACT 101/1965)
705889001,Benylin original sugar&alcohol free (was,S2,syrup,200.0,R 102.10,R 47.21,Generic,34/10.1/0282
706773001,Sinutab sinus allergy congestion,S6,Srt,14.0,R 129.53,R 56.70,Generic,38/5.8/0115
707600006,Benylin & codeine,S2,syrup,100.0,R 94.94,R 44.73,Generic,G830 (ACT101/1965)
707600014,Benylin & codeine,S2,syrup,200.0,R 171.73,R 71.30,Generic,G830 (ACT101/1965)
707627001,Benylin cough,S2,syrup,100.0,R 84.94,R 41.27,Generic,G829 (ACT101/1965)
707627028,Benylin cough,S2,syrup,200.0,R 151.73,R 64.38,Generic,G829 (ACT101/1965)
707691001,Nicorette microtab,S2,tablet,30.0,R 152.75,R 64.73,Generic,37/34/0643
707694001,Nicorette,S1,tablet,30.0,R 101.88,R 47.13,Originator,30/24/0273
707952001,Benylin daytime flu (was Benylin for col,S2,tablet,20.0,R 110.71,R 50.19,Generic,36/5.8/0206
708316001,Crb08250(1)Cypher Select Plus 8 X 2.5Mm,S4,Des,1.0,R 16587.56,R 1117.63,Originator,37/34/0251
708319001,Crb08275(1)Cypher Select Plus 8 X 2.75Mm,S4,Des,1.0,R 16587.56,R 1117.63,Originator,37/34/0251
708320001,Crb08300(1)Cypher Select Plus 8 X 3Mm,S4,Des,1.0,R 16587.56,R 1117.63,Originator,37/34/0251
708322001,Crb08350(1)Cypher Select Plus 8 X 3.5Mm,S4,Des,1.0,R 16587.56,R 1117.63,Originator,37/34/0251
708323001,Crb13225(1)Cypher Select Plus 13 X 2.25Mm,S4,Des,1.0,R 16587.56,R 1117.63,Originator,37/34/0251
708324001,Crb13225(1)Cypher Select Plus 13 X 2.25Mm,S4,Des,1.0,R 16587.56,R 1117.63,Originator,37/34/0251
708325001,Crb13275(1)Cypher Select Plus 13 X 2.75Mm,S4,Des,1.0,R 16587.56,R 1117.63,Originator,37/34/0251
708326001,Crb13300(1)Cypher Select Plus 13 X 3Mm,S4,Des,1.0,R 16587.56,R 1117.63,Originator,37/34/0251
708327001,Crb13350(1)Cypher Select Plus 13 X 3.5Mm,S4,Des,1.0,R 16587.56,R 1117.63,Originator,37/34/0251
